uuid,frame_no,subtask,x_loss,y_loss,w_loss,h_loss,confidence
f9ca50f9-79cc-477c-ace5-a7945445930d,49,5cc39db8a5c183455342c266,1.1404377222061157,0.7923652529716492,0.07404609024524689,0.0873115137219429,0.7184288501739502
72751393-0adb-4eaa-9b30-9056bdf2f711,49,5cc39db8a5c183455342c266,2.7640953063964844,1.8183757066726685,0.4289623200893402,1.208598017692566,0.9974242448806763
843c1c73-cc18-4dee-a357-4cb9a7c50af4,49,5cc39db8a5c183455342c266,1.3875967264175415,0.8161447644233704,0.035613562911748886,0.0010647348826751113,0.9222707748413086
ff3904ab-39d1-4f5f-971b-35ddad84aa24,49,5cc39db8a5c183455342c266,0.9618695378303528,0.443610280752182,0.06623106449842453,0.02829821966588497,0.9938593506813049
ba126ff4-25be-43da-b0de-7fe91661e691,49,5cc39db8a5c183455342c266,1.044068694114685,1.3325858116149902,0.007434878498315811,0.09964226186275482,0.9462162256240845
4a39cd6f-5a94-4115-a87f-f79748b4fe49,49,5cc39db8a5c183455342c266,0.6017301678657532,1.3245266675949097,0.011994085274636745,0.009473738260567188,0.9605178833007812
db27dc94-d932-4e28-8014-bc744fb72edf,49,5cc39db8a5c183455342c266,1.8843376636505127,1.3250441551208496,1.121280312538147,0.7123264670372009,0.9869317412376404
e2ca1a6e-89cd-497a-a8ad-e3777f9c86b7,49,5cc39db8a5c183455342c266,1.399582862854004,0.7838058471679688,0.0002311496646143496,0.14250953495502472,0.9643764495849609
ba126ff4-25be-43da-b0de-7fe91661e691,6,5cc39db8a5c183455342c266,1.5054728984832764,1.2072913646697998,0.24780498445034027,0.4767754375934601,0.9996323585510254
6d11061f-58d1-4bfd-9c86-d02e3ed906a8,6,5cc39db8a5c183455342c266,1.5490736961364746,1.6133520603179932,0.06486888974905014,0.0017126324819400907,0.9684466123580933
7aafecef-9e70-43f6-91b8-34ef4d2ce88c,6,5cc39db8a5c183455342c266,1.9098149538040161,1.6146527528762817,3.20799408655148e-05,0.015062485821545124,0.9854150414466858
2d3c17bb-952f-431d-b75d-fd39d0803f82,6,5cc39db8a5c183455342c266,1.4062079191207886,1.4700998067855835,0.0017137484392151237,0.0009125836077146232,0.5000404119491577
9b2d3c08-a25e-4e22-8d31-560a64641d95,6,5cc39db8a5c183455342c266,0.754609227180481,0.1819605976343155,0.29278886318206787,0.7574350833892822,0.950345516204834
48f3a935-2e5b-4cc0-9fac-b18ff9d31c2f,6,5cc39db8a5c183455342c266,1.2306406497955322,0.4965471029281616,0.01618858240544796,0.10894841700792313,0.9470452070236206
ba126ff4-25be-43da-b0de-7fe91661e691,8,5cc39db8a5c183455342c266,0.8248633742332458,1.495188593864441,0.0728447213768959,3.305690288543701,0.9940350651741028
4a39cd6f-5a94-4115-a87f-f79748b4fe49,8,5cc39db8a5c183455342c266,0.7952819466590881,1.6747305393218994,0.09214019030332565,1.8114622831344604,0.9973215460777283
6d11061f-58d1-4bfd-9c86-d02e3ed906a8,8,5cc39db8a5c183455342c266,1.478770136833191,1.6237436532974243,0.07629751414060593,0.006409116089344025,0.9537978172302246
7aafecef-9e70-43f6-91b8-34ef4d2ce88c,8,5cc39db8a5c183455342c266,2.082873821258545,1.5574029684066772,0.0038232686929404736,0.02010379359126091,0.987801194190979
9b2d3c08-a25e-4e22-8d31-560a64641d95,8,5cc39db8a5c183455342c266,0.7671501636505127,0.16955505311489105,0.4225551187992096,0.3092045485973358,0.9761698246002197
4c7cbc1f-53d5-455f-998a-e2b53eb50880,8,5cc39db8a5c183455342c266,1.1424719095230103,1.2418991327285767,0.41118890047073364,0.02355591580271721,0.7788997888565063
48f3a935-2e5b-4cc0-9fac-b18ff9d31c2f,8,5cc39db8a5c183455342c266,1.2591698169708252,0.44089651107788086,0.01791391335427761,0.16302715241909027,0.9280573129653931
2d3c17bb-952f-431d-b75d-fd39d0803f82,8,5cc39db8a5c183455342c266,1.0290149450302124,1.438083529472351,0.027438009157776833,0.012634891085326672,0.5000568628311157
f9ca50f9-79cc-477c-ace5-a7945445930d,8,5cc39db8a5c183455342c266,0.7888953685760498,0.33583298325538635,0.00016591516032349318,0.0007348858052864671,0.50419682264328
9b2d3c08-a25e-4e22-8d31-560a64641d95,46,5cc39db8a5c183455342c266,1.3232663869857788,0.7549740672111511,0.2263110876083374,0.8026350736618042,0.7114547491073608
843c1c73-cc18-4dee-a357-4cb9a7c50af4,46,5cc39db8a5c183455342c266,0.8798513412475586,0.3637056052684784,0.268163800239563,0.05834934115409851,0.9946625232696533
ba126ff4-25be-43da-b0de-7fe91661e691,46,5cc39db8a5c183455342c266,1.3477270603179932,1.4084045886993408,0.011238345876336098,0.3937094509601593,0.9544844627380371
db27dc94-d932-4e28-8014-bc744fb72edf,46,5cc39db8a5c183455342c266,1.2210458517074585,1.1386061906814575,0.046649206429719925,0.7763892412185669,0.958687424659729
47e867e0-9273-4f0d-868c-078411468ef4,46,5cc39db8a5c183455342c266,2.361668348312378,1.1320854425430298,0.7080129981040955,0.8804094791412354,0.9948021173477173
5bd42f85-c11f-4830-b5b0-a993a27c01ca,46,5cc39db8a5c183455342c266,1.3246333599090576,1.3715168237686157,0.020534692332148552,1.5209933519363403,0.9991551041603088
f9ca50f9-79cc-477c-ace5-a7945445930d,46,5cc39db8a5c183455342c266,1.2090774774551392,0.789317786693573,0.0021864711306989193,0.022328553721308708,0.8340277671813965
48f3a935-2e5b-4cc0-9fac-b18ff9d31c2f,46,5cc39db8a5c183455342c266,1.4206660985946655,1.2687309980392456,0.058245670050382614,0.1106213927268982,0.9716907739639282
f9ca50f9-79cc-477c-ace5-a7945445930d,9,5cc39db8a5c183455342c266,0.11139263212680817,1.3809105157852173,0.0013388864463195205,0.015577415935695171,0.5017576813697815
ba126ff4-25be-43da-b0de-7fe91661e691,9,5cc39db8a5c183455342c266,0.8569080829620361,1.4799792766571045,0.0801817998290062,3.159773826599121,0.9918546676635742
4a39cd6f-5a94-4115-a87f-f79748b4fe49,9,5cc39db8a5c183455342c266,0.8285548090934753,1.483185887336731,0.038184333592653275,1.5885093212127686,0.9985325336456299
